Guide_ID,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Basic_Skills_Avg,Nature_Knowledge_Avg,Interpretation_Avg,Leadership_Safety_Avg,Cultural_Expertise_Avg,Overall_Average,Recommended_Course
GUIDE_0965,5,4,4,5,5,5,4,4,5,4,4,4,5,3,4,4,4,5,5,4,4,2,4,4,4,4,4.5,4.5,4.25,4.25,3.6666666666666665,4.1923076923076925,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0965,3,4,5,3,3,3,3,2,3,4,4,2,3,3,1,3,3,3,4,2,4,3,4,3,1,2,3.75,2.75,3.25,2.75,2.8333333333333335,3.0,Nature Guide Fundamentals
GUIDE_0965,3,2,2,2,2,2,2,3,1,2,1,3,2,2,2,3,2,1,2,3,2,1,3,1,2,2,2.25,2.25,1.75,2.125,1.8333333333333333,2.0384615384615383,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0965,5,2,3,3,2,5,4,3,3,4,4,3,3,3,3,3,4,3,4,2,3,2,3,4,3,4,3.25,3.5,3.5,3.125,3.1666666666666665,3.269230769230769,Advanced Park Guiding: Leadership and Safety
GUIDE_0965,4,4,5,5,5,5,4,5,5,4,4,5,4,3,4,4,3,4,4,4,3,4,3,4,4,4,4.5,4.75,4.5,3.75,3.6666666666666665,4.115384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0965,2,2,1,3,1,1,2,2,3,3,2,2,1,2,3,2,2,3,2,1,2,2,2,2,1,2,2.0,1.5,2.5,2.0,1.8333333333333333,1.9615384615384615,Nature Guide Fundamentals
GUIDE_0966,3,4,3,5,3,4,4,4,5,3,4,4,2,3,4,3,4,4,4,3,2,3,4,3,4,1,3.75,3.75,4.0,3.375,2.8333333333333335,3.4615384615384617,Master Park Guide Certification Program
GUIDE_0966,5,4,4,5,4,4,5,4,4,5,5,4,4,4,3,4,3,4,4,3,2,3,4,3,3,3,4.5,4.25,4.5,3.625,3.0,3.8461538461538463,Master Park Guide Certification Program
GUIDE_0966,2,3,4,2,3,4,3,2,4,4,4,3,3,4,2,1,3,2,1,4,2,4,4,1,2,2,2.75,3.0,3.75,2.5,2.5,2.8076923076923075,Advanced Park Guiding: Leadership and Safety
GUIDE_0966,3,4,4,5,2,2,4,3,3,5,3,3,4,3,2,3,3,3,5,3,3,2,3,3,4,3,4.0,2.75,3.5,3.25,3.0,3.269230769230769,Nature Guide Fundamentals
GUIDE_0966,3,4,5,3,4,4,3,4,4,3,4,2,5,2,2,4,3,4,3,2,3,1,3,4,4,4,3.75,3.75,3.25,3.125,3.1666666666666665,3.3461538461538463,Advanced Park Guiding: Leadership and Safety
GUIDE_0966,4,4,4,4,3,3,3,5,4,4,4,3,3,3,2,3,3,4,3,3,4,3,3,3,3,4,4.0,3.5,3.75,3.0,3.3333333333333335,3.423076923076923,Advanced Park Guiding: Leadership and Safety
GUIDE_0966,4,4,4,5,4,4,5,4,4,5,4,5,4,4,4,5,4,4,4,4,3,4,3,4,5,3,4.25,4.25,4.5,4.125,3.6666666666666665,4.115384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0966,2,5,4,4,4,5,2,4,3,4,3,3,4,3,3,2,3,2,4,4,2,2,2,4,3,3,3.75,3.75,3.25,3.125,2.6666666666666665,3.230769230769231,Master Park Guide Certification Program
GUIDE_0967,4,3,5,4,3,4,3,3,4,2,3,3,3,3,4,4,3,3,4,4,3,2,3,3,2,4,4.0,3.25,3.0,3.5,2.8333333333333335,3.3076923076923075,Master Park Guide Certification Program
GUIDE_0967,3,1,2,2,2,3,3,2,4,4,1,1,2,4,2,3,3,2,2,2,3,4,2,1,1,2,2.0,2.5,2.5,2.5,2.1666666666666665,2.3461538461538463,Introduction to Park Guiding
GUIDE_0967,2,2,1,2,3,2,3,3,3,1,2,2,3,2,3,2,2,2,2,2,2,2,2,1,1,2,1.75,2.75,2.0,2.25,1.6666666666666667,2.076923076923077,Master Park Guide Certification Program
GUIDE_0967,3,3,3,4,4,3,3,3,3,3,2,3,1,2,3,4,4,1,4,2,3,2,4,2,2,1,3.25,3.25,2.75,2.625,2.3333333333333335,2.769230769230769,Master Park Guide Certification Program
GUIDE_0967,5,3,5,1,3,4,2,3,3,3,1,3,4,2,3,3,3,3,4,4,2,4,2,2,2,2,3.5,3.0,2.5,3.25,2.3333333333333335,2.923076923076923,Master Park Guide Certification Program
GUIDE_0967,3,5,4,3,3,5,4,5,4,4,4,3,2,3,3,4,4,3,4,3,3,4,2,5,4,4,3.75,4.25,3.75,3.25,3.6666666666666665,3.6538461538461537,Advanced Park Guiding: Leadership and Safety
GUIDE_0967,2,3,2,3,3,1,3,3,2,2,3,3,3,5,4,4,5,3,4,2,2,3,3,3,1,3,2.5,2.5,2.5,3.75,2.5,2.8846153846153846,Introduction to Park Guiding
GUIDE_0967,5,5,5,3,3,3,3,4,3,3,4,3,2,4,2,4,2,4,4,3,2,3,2,3,4,3,4.5,3.25,3.25,3.125,2.8333333333333335,3.3076923076923075,Master Park Guide Certification Program
GUIDE_0968,3,3,3,3,3,3,3,3,2,4,2,3,3,4,3,3,3,1,4,2,2,2,4,2,3,3,3.0,3.0,2.75,2.875,2.6666666666666665,2.8461538461538463,Park Guide in Training: Learn from the Pros
GUIDE_0968,4,4,3,4,4,4,5,2,3,3,2,4,3,1,2,2,3,4,3,3,2,2,3,3,4,3,3.75,3.75,3.0,2.625,2.8333333333333335,3.076923076923077,Advanced Park Guiding: Leadership and Safety
GUIDE_0968,5,3,2,2,3,3,3,1,3,1,3,3,4,2,3,2,3,3,2,2,2,4,3,3,2,3,3.0,2.5,2.5,2.625,2.8333333333333335,2.6923076923076925,Nature Guide Fundamentals
GUIDE_0968,2,3,4,4,1,2,3,4,2,2,4,4,3,2,4,3,3,4,1,3,4,2,3,4,3,2,3.25,2.5,3.0,2.875,3.0,2.923076923076923,Nature Guide Fundamentals
GUIDE_0968,3,2,5,4,4,3,4,4,3,2,1,2,4,4,4,3,3,3,3,4,3,3,2,3,4,4,3.5,3.75,2.0,3.5,3.1666666666666665,3.230769230769231,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0968,4,5,5,5,5,4,4,5,5,4,4,4,5,5,5,5,5,4,5,4,4,3,5,5,4,4,4.75,4.5,4.25,4.75,4.166666666666667,4.5,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0968,3,4,5,5,5,4,4,4,5,4,5,5,4,4,4,4,4,3,4,4,4,4,3,4,3,3,4.25,4.25,4.75,3.875,3.5,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0968,2,4,4,4,3,4,4,5,3,3,4,4,3,4,3,1,4,3,4,4,2,4,3,4,3,3,3.5,4.0,3.5,3.25,3.1666666666666665,3.423076923076923,Master Park Guide Certification Program
GUIDE_0969,4,4,4,4,5,5,3,3,3,4,5,4,2,3,2,3,3,4,4,3,3,4,3,3,3,3,4.0,4.0,4.0,3.0,3.1666666666666665,3.5,Advanced Park Guiding: Leadership and Safety
GUIDE_0969,4,5,5,5,5,4,4,5,5,5,4,5,5,4,5,4,4,4,5,5,4,4,5,4,3,5,4.75,4.5,4.75,4.5,4.166666666666667,4.5,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0969,4,4,2,4,4,3,3,1,4,3,4,1,2,2,1,2,2,4,3,1,3,3,3,1,2,2,3.5,2.75,3.0,2.125,2.3333333333333335,2.6153846153846154,Advanced Park Guiding: Leadership and Safety
GUIDE_0969,4,4,4,4,4,4,5,4,5,4,4,4,3,3,4,3,3,4,3,4,3,3,3,4,4,4,4.0,4.25,4.25,3.375,3.5,3.769230769230769,Advanced Park Guiding: Leadership and Safety
GUIDE_0969,4,4,5,5,5,4,5,4,5,4,5,5,5,4,5,5,4,5,5,4,5,5,4,5,4,4,4.5,4.5,4.75,4.625,4.5,4.576923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0969,4,2,1,4,2,4,4,4,4,4,5,3,2,2,4,2,3,2,3,3,3,4,3,3,2,1,2.75,3.5,4.0,2.625,2.6666666666666665,3.0,Advanced Park Guiding: Leadership and Safety
GUIDE_0969,5,4,5,5,5,5,5,5,4,5,5,4,5,4,4,5,5,5,5,4,4,4,4,4,4,4,4.75,5.0,4.5,4.625,4.0,4.538461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0969,4,4,3,3,4,4,3,3,4,4,4,3,3,3,3,4,4,3,3,3,3,4,4,4,4,4,3.5,3.5,3.75,3.25,3.8333333333333335,3.5384615384615383,Advanced Park Guiding: Leadership and Safety
GUIDE_0970,3,3,3,3,4,2,3,4,2,2,3,4,4,3,2,3,3,3,3,1,3,4,2,1,2,2,3.0,3.25,2.75,2.75,2.3333333333333335,2.769230769230769,Master Park Guide Certification Program
GUIDE_0970,3,2,1,3,3,4,3,2,4,2,2,2,3,2,2,2,2,2,4,3,2,2,3,4,3,1,2.25,3.0,2.5,2.5,2.5,2.5384615384615383,Introduction to Park Guiding
GUIDE_0970,3,3,2,2,3,5,3,3,3,1,2,2,2,3,4,2,3,2,4,1,4,3,2,2,4,1,2.5,3.5,2.0,2.625,2.6666666666666665,2.6538461538461537,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0970,4,4,5,4,4,4,3,5,3,4,4,5,4,4,4,4,4,4,4,4,3,3,4,4,4,5,4.25,4.0,4.0,4.0,3.8333333333333335,4.0,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0970,5,5,5,5,4,4,4,5,4,5,4,4,3,5,4,3,4,4,4,5,5,3,5,4,3,4,5.0,4.25,4.25,4.0,4.0,4.230769230769231,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0970,1,2,2,5,1,3,3,2,1,5,3,3,3,3,3,4,5,3,3,3,4,4,3,1,3,2,2.5,2.25,3.0,3.375,2.8333333333333335,2.8846153846153846,Nature Guide Fundamentals
GUIDE_0970,4,4,4,3,2,2,3,2,3,2,1,2,4,2,4,3,4,2,3,5,3,2,3,3,4,4,3.75,2.25,2.0,3.375,3.1666666666666665,3.0,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0970,3,3,3,4,4,4,4,3,4,4,3,4,1,3,3,4,3,2,3,3,3,3,3,4,3,3,3.25,3.75,3.75,2.75,3.1666666666666665,3.230769230769231,Advanced Park Guiding: Leadership and Safety
GUIDE_0971,4,5,5,4,5,4,4,5,5,5,5,5,5,4,5,4,5,5,5,5,3,4,5,4,4,4,4.5,4.5,5.0,4.75,4.0,4.538461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0971,5,4,5,4,4,2,5,4,3,5,4,3,3,2,3,2,3,3,3,2,3,3,2,3,4,3,4.5,3.75,3.75,2.625,3.0,3.3461538461538463,Advanced Park Guiding: Leadership and Safety
GUIDE_0971,2,1,3,3,2,3,4,2,2,2,3,2,4,3,4,3,2,2,3,2,3,5,2,1,1,3,2.25,2.75,2.25,2.875,2.5,2.576923076923077,Introduction to Park Guiding
GUIDE_0971,4,3,3,4,3,4,4,5,3,4,3,4,3,3,3,2,3,3,4,3,3,2,5,3,5,4,3.5,4.0,3.5,3.0,3.6666666666666665,3.4615384615384617,Advanced Park Guiding: Leadership and Safety
GUIDE_0971,3,5,4,3,5,4,4,4,4,3,4,4,3,2,1,3,3,3,4,4,4,3,3,2,3,4,3.75,4.25,3.75,2.875,3.1666666666666665,3.423076923076923,Advanced Park Guiding: Leadership and Safety
GUIDE_0971,4,5,4,4,5,5,5,5,5,4,5,5,4,3,4,4,4,3,4,4,2,2,4,4,4,4,4.25,5.0,4.75,3.75,3.3333333333333335,4.076923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0971,1,2,3,2,4,2,3,2,2,1,3,3,2,1,3,2,1,2,3,3,3,2,2,1,3,3,2.0,2.75,2.25,2.125,2.3333333333333335,2.269230769230769,Introduction to Park Guiding
GUIDE_0971,3,4,4,3,3,3,4,3,2,2,1,5,2,2,3,3,3,4,3,3,2,2,2,1,4,3,3.5,3.25,2.5,2.875,2.3333333333333335,2.8461538461538463,Master Park Guide Certification Program
GUIDE_0972,3,4,4,4,4,4,3,5,5,4,4,5,5,5,4,4,4,4,3,5,2,4,3,4,4,4,3.75,4.0,4.5,4.25,3.5,4.0,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0972,3,5,4,3,4,2,3,4,4,3,3,2,3,4,2,4,3,4,4,4,4,3,3,3,3,5,3.75,3.25,3.0,3.5,3.5,3.423076923076923,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0972,4,3,3,1,2,2,3,1,3,1,3,2,2,1,2,2,2,3,3,2,1,1,2,3,3,2,2.75,2.0,2.25,2.125,2.0,2.1923076923076925,Nature Guide Fundamentals
GUIDE_0972,2,4,4,2,5,3,4,4,4,3,3,2,2,1,3,2,3,5,4,4,2,3,4,3,4,3,3.0,4.0,3.0,3.0,3.1666666666666665,3.1923076923076925,Introduction to Park Guiding
GUIDE_0972,4,5,5,4,4,4,5,4,4,5,5,4,5,4,3,3,5,4,3,4,3,3,3,3,4,3,4.5,4.25,4.5,3.875,3.1666666666666665,3.9615384615384617,Master Park Guide Certification Program
GUIDE_0972,4,4,5,4,4,5,5,5,4,5,4,4,5,4,5,4,5,4,5,4,4,4,4,5,4,4,4.25,4.75,4.25,4.5,4.166666666666667,4.384615384615385,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0972,5,3,4,5,3,4,5,4,3,3,3,4,2,3,4,3,3,3,3,3,3,3,2,4,4,3,4.25,4.0,3.25,3.0,3.1666666666666665,3.423076923076923,Advanced Park Guiding: Leadership and Safety
GUIDE_0972,4,5,5,5,4,4,4,4,4,5,4,5,4,4,4,3,4,3,4,4,3,5,3,4,3,4,4.75,4.0,4.5,3.75,3.6666666666666665,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0973,5,3,4,3,5,4,4,4,3,2,4,4,4,3,2,3,4,5,4,3,3,1,2,4,3,3,3.75,4.25,3.25,3.5,2.6666666666666665,3.423076923076923,Master Park Guide Certification Program
GUIDE_0973,3,2,4,4,2,3,2,3,1,3,3,3,1,4,4,3,2,4,2,3,1,4,2,3,4,4,3.25,2.5,2.5,2.875,3.0,2.8461538461538463,Nature Guide Fundamentals
GUIDE_0973,2,3,2,1,2,2,3,3,2,2,2,2,3,1,2,3,3,2,2,2,2,2,2,4,2,2,2.0,2.5,2.0,2.25,2.3333333333333335,2.230769230769231,Introduction to Park Guiding
GUIDE_0973,2,3,2,2,2,2,2,2,2,2,1,3,2,2,3,2,2,3,2,2,1,2,2,2,1,1,2.25,2.0,2.0,2.25,1.5,2.0,Master Park Guide Certification Program
GUIDE_0973,2,2,1,2,2,3,4,2,1,1,2,3,1,1,3,1,3,2,3,4,2,3,2,2,2,1,1.75,2.75,1.75,2.25,2.0,2.1153846153846154,Introduction to Park Guiding
GUIDE_0973,4,4,4,4,2,4,5,5,4,3,3,3,2,2,1,2,3,3,2,4,3,3,4,3,4,4,4.0,4.0,3.25,2.375,3.5,3.269230769230769,Advanced Park Guiding: Leadership and Safety
GUIDE_0973,3,3,3,4,4,3,3,2,3,4,3,3,4,3,4,3,3,2,4,4,5,2,2,5,1,2,3.25,3.0,3.25,3.375,2.8333333333333335,3.1538461538461537,Master Park Guide Certification Program
GUIDE_0973,3,2,4,3,3,3,5,2,2,3,3,3,4,1,4,2,2,2,2,3,4,4,3,2,3,2,3.0,3.25,2.75,2.5,3.0,2.8461538461538463,Advanced Park Guiding: Leadership and Safety
GUIDE_0974,3,5,4,4,3,5,3,4,4,3,4,3,3,3,3,3,3,3,4,3,3,3,2,3,3,3,4.0,3.75,3.5,3.125,2.8333333333333335,3.3461538461538463,Master Park Guide Certification Program
GUIDE_0974,4,5,5,4,4,4,5,4,4,4,5,5,4,5,4,4,4,3,4,3,4,4,4,4,4,3,4.5,4.25,4.5,3.875,3.8333333333333335,4.115384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0974,5,4,5,3,4,3,4,4,5,5,4,4,5,4,4,5,4,5,3,4,3,3,3,4,4,4,4.25,3.75,4.5,4.25,3.5,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0974,3,4,2,3,1,2,5,1,3,3,2,2,5,1,2,3,2,4,2,3,2,4,3,3,3,2,3.0,2.25,2.5,2.75,2.8333333333333335,2.6923076923076925,Nature Guide Fundamentals
GUIDE_0974,4,2,3,4,3,1,4,2,4,4,3,3,4,4,1,2,2,3,3,2,4,3,3,3,2,1,3.25,2.5,3.5,2.625,2.6666666666666665,2.8461538461538463,Nature Guide Fundamentals
GUIDE_0974,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,4,4,5,5,5,4,4,4,4,4,4,5.0,4.75,4.75,4.75,4.0,4.615384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0974,3,3,2,3,2,1,3,2,4,2,2,2,4,2,1,3,4,2,3,1,3,3,4,2,3,4,2.75,2.0,2.5,2.5,3.1666666666666665,2.6153846153846154,Nature Guide Fundamentals
GUIDE_0974,3,3,3,4,4,5,4,5,4,3,4,4,4,3,3,3,4,3,3,4,4,3,4,4,4,4,3.25,4.5,3.75,3.375,3.8333333333333335,3.6923076923076925,Introduction to Park Guiding
GUIDE_0975,5,5,4,4,4,5,3,5,5,4,4,4,4,4,4,4,3,4,5,3,3,3,4,4,4,4,4.5,4.25,4.25,3.875,3.6666666666666665,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0975,4,2,4,3,3,4,5,3,3,3,5,4,2,5,4,3,3,4,4,4,3,3,4,5,3,2,3.25,3.75,3.75,3.625,3.3333333333333335,3.5384615384615383,Introduction to Park Guiding
GUIDE_0975,5,4,4,3,4,5,5,4,5,4,4,3,4,5,4,3,4,3,5,4,3,3,3,5,5,5,4.0,4.5,4.0,4.0,4.0,4.076923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0975,5,5,4,5,4,4,4,3,3,4,4,4,5,5,3,4,4,3,4,4,3,3,4,4,4,5,4.75,3.75,3.75,4.0,3.8333333333333335,4.0,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0975,5,5,5,4,4,3,4,5,5,4,4,5,5,4,4,4,4,4,3,3,4,3,4,4,3,3,4.75,4.0,4.5,3.875,3.5,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0975,1,1,1,1,2,3,2,3,1,2,2,1,2,2,2,2,2,3,3,3,2,2,2,2,1,2,1.0,2.5,1.5,2.375,1.8333333333333333,1.9230769230769231,Introduction to Park Guiding
GUIDE_0975,2,3,3,3,3,2,2,2,2,3,2,2,3,3,2,2,3,3,2,2,2,3,1,2,2,1,2.75,2.25,2.25,2.5,1.8333333333333333,2.3076923076923075,Master Park Guide Certification Program
GUIDE_0975,5,5,4,5,3,5,5,3,4,4,5,4,4,4,3,4,4,4,5,4,3,3,3,4,3,3,4.75,4.0,4.25,4.0,3.1666666666666665,3.9615384615384617,Master Park Guide Certification Program
GUIDE_0976,5,4,4,4,5,5,4,4,4,5,5,5,5,5,4,5,4,5,5,5,5,4,4,4,5,4,4.25,4.5,4.75,4.75,4.333333333333333,4.538461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0976,5,5,3,5,4,4,5,4,5,5,5,5,5,5,3,3,4,4,5,4,4,4,4,4,4,4,4.5,4.25,5.0,4.125,4.0,4.3076923076923075,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0976,4,3,4,5,4,4,3,2,4,3,3,4,2,4,3,4,3,4,3,2,3,5,2,3,5,2,4.0,3.25,3.5,3.125,3.3333333333333335,3.3846153846153846,Advanced Park Guiding: Leadership and Safety
GUIDE_0976,5,5,5,5,4,5,5,4,4,5,4,5,4,5,4,4,4,4,4,4,3,3,3,4,4,5,5.0,4.5,4.5,4.125,3.6666666666666665,4.269230769230769,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0976,3,1,3,1,3,2,2,2,3,1,1,2,1,2,2,3,3,1,3,2,2,2,2,2,1,3,2.0,2.25,1.75,2.125,2.0,2.0384615384615383,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0976,3,4,3,3,4,4,3,5,2,4,5,3,3,1,3,2,3,2,5,4,4,2,2,3,4,5,3.25,4.0,3.5,2.875,3.3333333333333335,3.3076923076923075,Advanced Park Guiding: Leadership and Safety
GUIDE_0976,2,2,2,2,2,2,2,2,3,2,3,1,2,3,3,2,2,1,2,2,3,2,2,3,2,2,2.0,2.0,2.25,2.125,2.3333333333333335,2.1538461538461537,Introduction to Park Guiding
GUIDE_0976,5,4,5,4,5,4,3,4,4,4,5,4,5,4,3,3,4,4,4,4,4,4,3,3,4,3,4.5,4.0,4.25,3.875,3.5,3.9615384615384617,Master Park Guide Certification Program
GUIDE_0977,5,3,4,2,2,2,3,1,3,3,3,1,2,3,4,3,3,4,3,3,2,4,3,2,2,2,3.5,2.0,2.5,3.125,2.5,2.769230769230769,Nature Guide Fundamentals
GUIDE_0977,4,4,5,5,5,4,4,5,4,4,5,5,4,5,4,5,5,5,5,5,4,4,4,5,5,4,4.5,4.5,4.5,4.75,4.333333333333333,4.538461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0977,2,3,4,3,3,2,3,5,2,3,4,1,4,3,3,3,3,3,1,2,3,5,2,1,1,1,3.0,3.25,2.5,2.75,2.1666666666666665,2.6923076923076925,Master Park Guide Certification Program
GUIDE_0977,4,1,4,3,3,5,4,2,3,3,2,3,3,4,4,2,4,4,3,3,4,2,3,2,1,3,3.0,3.5,2.75,3.375,2.5,3.0384615384615383,Master Park Guide Certification Program
GUIDE_0977,4,3,3,4,4,3,2,3,4,1,2,2,3,4,3,4,2,3,1,2,4,3,3,1,2,3,3.5,3.0,2.25,2.75,2.6666666666666665,2.8076923076923075,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0977,1,1,2,2,1,2,3,2,3,2,1,3,2,2,1,2,3,3,1,3,3,3,2,1,3,2,1.5,2.0,2.25,2.125,2.3333333333333335,2.076923076923077,Introduction to Park Guiding
GUIDE_0977,4,5,3,4,3,2,3,5,4,3,4,5,4,3,3,3,5,4,5,4,2,3,2,3,2,5,4.0,3.25,4.0,3.875,2.8333333333333335,3.576923076923077,Master Park Guide Certification Program
GUIDE_0977,4,5,3,3,3,4,3,4,4,4,2,3,3,3,3,2,3,3,3,4,2,4,4,3,3,3,3.75,3.5,3.25,3.0,3.1666666666666665,3.269230769230769,Advanced Park Guiding: Leadership and Safety
GUIDE_0978,4,4,4,4,3,3,5,4,3,4,4,3,3,3,3,2,4,2,4,4,3,3,3,4,3,3,4.0,3.75,3.5,3.125,3.1666666666666665,3.423076923076923,Advanced Park Guiding: Leadership and Safety
GUIDE_0978,4,5,4,3,4,5,4,4,3,4,4,3,4,1,2,3,5,3,3,3,3,3,3,3,3,4,4.0,4.25,3.5,3.0,3.1666666666666665,3.4615384615384617,Advanced Park Guiding: Leadership and Safety
GUIDE_0978,4,4,4,5,4,5,5,5,4,4,4,5,4,3,4,4,4,3,3,4,3,4,2,4,4,4,4.25,4.75,4.25,3.625,3.5,3.9615384615384617,Master Park Guide Certification Program
GUIDE_0978,3,1,2,1,1,1,2,2,2,3,2,3,3,1,2,3,2,3,2,2,3,2,2,2,1,1,1.75,1.5,2.5,2.25,1.8333333333333333,2.0,Nature Guide Fundamentals
GUIDE_0978,5,2,2,2,1,2,3,1,4,4,4,3,3,3,3,3,3,2,3,5,3,3,2,2,1,2,2.75,1.75,3.75,3.125,2.1666666666666665,2.730769230769231,Nature Guide Fundamentals
GUIDE_0978,4,2,2,1,3,2,2,1,2,2,3,2,2,2,3,2,3,3,2,3,4,1,3,3,2,2,2.25,2.0,2.25,2.5,2.5,2.3461538461538463,Nature Guide Fundamentals
GUIDE_0978,2,3,2,2,3,2,1,2,1,2,3,2,2,4,3,3,3,4,3,2,3,2,3,1,2,2,2.25,2.0,2.0,3.0,2.1666666666666665,2.3846153846153846,Nature Guide Fundamentals
GUIDE_0978,3,3,3,4,4,4,4,4,3,3,4,4,2,2,4,4,3,4,2,3,3,3,4,4,4,4,3.25,4.0,3.5,3.0,3.6666666666666665,3.423076923076923,Advanced Park Guiding: Leadership and Safety
GUIDE_0979,4,5,5,4,5,4,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,4,4,4,5,4,4.5,4.75,5.0,4.75,4.333333333333333,4.653846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0979,5,4,3,5,5,4,5,4,5,4,5,4,3,4,4,3,3,4,4,3,3,5,4,3,4,4,4.25,4.5,4.5,3.5,3.8333333333333335,4.0,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0979,4,3,5,4,4,4,4,3,4,2,4,4,3,2,3,3,4,5,4,3,3,3,2,3,3,3,4.0,3.75,3.5,3.375,2.8333333333333335,3.423076923076923,Master Park Guide Certification Program
GUIDE_0979,5,3,5,5,3,5,5,5,3,5,3,3,3,4,3,2,4,2,2,4,2,3,3,4,4,3,4.5,4.5,3.5,3.0,3.1666666666666665,3.576923076923077,Advanced Park Guiding: Leadership and Safety
GUIDE_0979,4,4,3,3,4,4,5,5,4,3,3,3,3,3,3,2,3,4,4,4,4,4,2,4,4,2,3.5,4.5,3.25,3.25,3.3333333333333335,3.5,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0979,4,4,4,4,5,5,5,4,5,4,4,4,4,3,3,3,4,4,4,4,3,3,5,5,4,4,4.0,4.75,4.25,3.625,4.0,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0979,4,4,1,3,4,2,4,4,3,2,4,2,4,2,1,2,2,2,4,2,2,3,3,2,4,2,3.0,3.5,2.75,2.375,2.6666666666666665,2.769230769230769,Advanced Park Guiding: Leadership and Safety
GUIDE_0979,4,4,5,3,5,3,4,2,2,4,4,3,3,4,3,2,3,4,3,4,3,3,2,4,3,4,4.0,3.5,3.25,3.25,3.1666666666666665,3.3846153846153846,Master Park Guide Certification Program
GUIDE_0980,4,1,2,2,2,2,4,3,1,1,2,3,4,2,2,3,2,3,4,3,3,2,2,4,1,1,2.25,2.75,1.75,2.875,2.1666666666666665,2.423076923076923,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0980,4,4,5,4,4,5,5,4,4,5,5,5,3,5,5,4,4,4,4,4,3,2,3,4,4,4,4.25,4.5,4.75,4.125,3.3333333333333335,4.115384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0980,1,3,1,1,1,2,3,3,2,3,2,2,2,3,2,2,2,2,2,1,3,2,3,2,1,1,1.5,2.25,2.25,2.0,2.0,2.0,Introduction to Park Guiding
GUIDE_0980,4,3,3,3,1,2,2,4,4,3,3,4,3,3,2,2,3,2,2,3,2,3,3,1,1,2,3.25,2.25,3.5,2.5,2.0,2.6153846153846154,Master Park Guide Certification Program
GUIDE_0980,4,4,5,4,2,4,5,5,5,4,4,5,3,4,4,4,4,4,4,4,4,3,4,4,5,5,4.25,4.0,4.5,3.875,4.166666666666667,4.115384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0980,4,5,4,4,4,4,5,4,4,5,5,5,4,5,5,4,4,5,5,4,3,1,3,4,5,4,4.25,4.25,4.75,4.5,3.3333333333333335,4.1923076923076925,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0980,2,1,1,1,3,2,1,2,2,2,1,3,1,3,4,2,2,2,1,2,1,2,2,2,3,2,1.25,2.0,2.0,2.125,2.0,1.9230769230769231,Introduction to Park Guiding
